epoch,train_loss,valid_loss,accuracy,error_rate,f_beta,f_beta,time
0,0.638127,0.638226,0.628164,0.371836,0.620072,0.628164
1,0.610649,0.604586,0.669547,0.330453,0.668596,0.669547
2,0.595677,0.600457,0.676364,0.323636,0.671393,0.676364
3,0.558364,0.602482,0.680834,0.319166,0.676401,0.680834
4,0.556324,0.584347,0.690574,0.309426,0.690120,0.690574
5,0.530699,0.593347,0.688376,0.311623,0.688325,0.688377
6,0.487618,0.622602,0.678841,0.321159,0.677889,0.678841
7,0.444583,0.645132,0.673496,0.326504,0.673268,0.673496
8,0.393737,0.698213,0.671968,0.328032,0.671938,0.671968
9,0.347483,0.764745,0.668132,0.331868,0.668022,0.668132
