epoch,train_loss,valid_loss,accuracy,error_rate,f_beta,f_beta,time
0,0.645403,0.644430,0.627847,0.372153,0.617307,0.627847
1,0.604686,0.599895,0.674185,0.325815,0.674082,0.674185
2,0.607813,0.596533,0.678506,0.321494,0.676944,0.678506
3,0.570631,0.586590,0.690369,0.309631,0.689732,0.690369
4,0.546732,0.590885,0.684801,0.315199,0.682759,0.684801
5,0.533857,0.627189,0.650252,0.349748,0.630628,0.650252
6,0.490364,0.609540,0.683478,0.316522,0.683450,0.683478
7,0.455528,0.639229,0.675302,0.324698,0.675206,0.675302
8,0.392983,0.706718,0.669231,0.330769,0.668566,0.669231
9,0.356945,0.748478,0.666549,0.333451,0.666233,0.666549
