epoch,train_loss,valid_loss,accuracy,error_rate,f_beta,f_beta,time
0,0.636002,0.633987,0.635446,0.364554,0.632885,0.635446
1,0.616072,0.605248,0.667089,0.332911,0.664352,0.667089
2,0.594827,0.596268,0.679362,0.320638,0.676185,0.679362
3,0.576869,0.589536,0.689308,0.310692,0.689274,0.689308
4,0.549696,0.595490,0.681802,0.318198,0.679176,0.681802
5,0.530617,0.600391,0.684540,0.315460,0.684142,0.684540
6,0.493303,0.624553,0.671466,0.328534,0.667234,0.671466
7,0.451385,0.646632,0.674986,0.325014,0.674971,0.674986
8,0.393284,0.709192,0.666754,0.333246,0.665710,0.666754
9,0.363077,0.760808,0.663401,0.336599,0.663215,0.663401
